"Time","WWWWWW","WWWWRW","WWWWBW","WWWWRR","WWWWBR","WWWWBB","CWWWWW","CWWWRW","CWWWBW","CWWWRR","CWWWBR","CWWWBB","WGWWWW","WGWWRW","WGWWBW","WGWWRR","WGWWBR","WGWWBB","CGWWWW","CGWWRW","CGWWBW","CGWWRR","CGWWBR","CGWWBB","CWCWWW","CWCWRW","CWCWBW","CWCWRR","CWCWBR","CWCWBB","CWWGWW","CWWGRW","CWWGBW","CWWGRR","CWWGBR","CWWGBB","CGCWWW","CGCWRW","CGCWBW","CGCWRR","CGCWBR","CGCWBB","WGWGWW","WGWGRW","WGWGBW","WGWGRR","WGWGBR","WGWGBB","CGWGWW","CGWGRW","CGWGBW","CGWGRR","CGWGBR","CGWGBB","CGCGWW","CGCGRW","CGCGBW","CGCGRR","CGCGBR","CGCGBB"
221,0.000481744426965748,0,0.00938419444861883,0,0,0,0.000134362981842543,0,0.0200680710244924,0,0,0,0.000215557844547289,0,0.0440167552084032,0,0,5.09807637418801,0,0,0.0988956033854503,0,0,15.9210923756066,1.47207291886784e-05,0,0.0053482912535283,0,0,0,5.0993267420087e-05,0,0.0231745071392509,0,0,13.3592367918413,0,0,0.0305664529918717,0,0,41.6192988174224,4.5771087284759e-05,0,0.0250931957065536,0,0,12.951931100085,0,0,0.0649992763958289,0,0,80.6511521105425,0,0,0,0,0,125.519220293835
222,0.000439867129840451,0,0.00884575955731695,0,0,0,0.000123656719363323,0,0.0190023930041937,0,0,0,0.000199232256506277,0,0.041907789907288,0,0,5.06992467447382,0,0,0.0938664224705788,0,0,15.82063136443,1.36264696501626e-05,0,0.00509095142849999,0,0,0,4.74297473505401e-05,0,0.0222099423072038,0,0,13.3285841294896,0,0,0.0291875551909467,0,0,41.4952108040116,4.28146074109397e-05,0,0.0242153409589038,0,0,12.9845239395435,0,0,0.0626250745849846,0,0,80.8000067413696,0,0,0,0,0,125.668117042156
223,0.00040159131186426,0,0.00833798078393168,0,0,0,0.000113779970857255,0,0.0179916539229266,0,0,0,0.000184106342316895,0,0.0398961556959605,0,0,5.04210851735345,0,0,0.0890908526695732,0,0,15.7217498336673,1.26096620614338e-05,0,0.00484493974416153,0,0,0,4.4101706141306e-05,0,0.0212812767577894,0,0,13.2976139255164,0,0,0.0278656153159036,0,0,41.371129544102,4.00373874346001e-05,0,0.023363829559922,0,0,13.0166328350549,0,0,0.0603288647840081,0,0,80.9472155866232,0,0,0,0,0,125.816615928171
224,0.000366611021033126,0,0.00785913884083805,0,0,0,0.000104670682852276,0,0.0170331432633006,0,0,0,0.000170095233077446,0,0.0379776138558259,0,0,5.01462448823753,0,0,0.0845561776508945,0,0,15.6244155807512,1.16651806427774e-05,0,0.00460982880453616,0,0,0,4.09947540809741e-05,0,0.020387441150865,0,0,13.266343761481,0,0,0.0265985939317712,0,0,41.2470782370739,3.74295051980466e-05,0,0.0225381157777693,0,0,13.0482675648926,0,0,0.058108534529138,0,0,81.0928054269004,0,0,0,0,0,125.964702503857
225,0.000334645930377637,0,0.00740760827428842,0,0,0,9.62712369978363e-05,0,0.0161242752537528,0,0,0,0.00015711977138232,0,0.0361480927781967,0,0,4.98746905440594,0,0,0.0802503194680912,0,0,15.5285969560388,1.07882064883899e-05,0,0.004385202431057,0,0,0,3.80952804074205e-05,0,0.0195273806989956,0,0,13.2347905934738,0,0,0.0253845063756289,0,0,41.1230792380635,3.49815116038895e-05,0,0.0217376503786207,0,0,13.0794376454328,0,0,0.0559620059514006,0,0,81.2368025224055,0,0,0,0,0,126.112363229907
226,0.000305439227099902,0,0.00698185258650067,0,0,0,8.85281522846108e-05,0,0.0152625838007851,0,0,0,0.00014510615288933,0,0.0344036826314592,0,0,4.96063858416182,0,0,0.0761618060490078,0,0,15.4342628693462,9.97421212789965e-06,0,0.00417065573341787,0,0,0,3.53904197750663e-05,0,0.018700056269377,0,0,13.2029707808255,0,0,0.0242214223364111,0,0,40.9991540667772,3.26844142500609e-05,0,0.0209618818321446,0,0,13.1101523582072,0,0,0.0538872363707394,0,0,81.3792326557848,0,0,0,0,0,126.259585372059
227,0.000278755672188462,0,0.00658041958930759,0,0,0,8.13918054764598e-05,0,0.0144457175747857,0,0,0,0.000133985588070869,0,0.0327406301019832,0,0,4.93412936466267,0,0,0.0722797403979138,0,0,15.3413827950446,9.21894659303354e-06,0,0.0039657951441968,0,0,0,3.2868019396286e-05,0,0.0179044453632425,0,0,13.1709001131776,0,0,0.0231074653722155,0,0,40.8753234157886,3.05296610968493e-05,0,0.020210257436001,0,0,13.1404207751405,0,0,0.051882218819406,0,0,81.5201211698881,0,0,0,0,0,126.406356896196
228,0.000254379817069106,0,0.00620193698014024,0,0,0,7.48161688070616e-05,0,0.0136714352488792,0,0,0,0.000123693983220723,0,0.0311553332151596,0,0,4.90793761802222,0,0,0.0685937714137527,0,0,15.2499267752584,8.51842100030833e-06,0,0.00377023842020419,0,0,0,3.05166069221509e-05,0,0.0171395429791075,0,0,13.1385938353621,0,0,0.0220408123684392,0,0,40.7516071589121,2.85091242238517e-05,0,0.0194822243611859,0,0,13.1702517806918,0,0,0.0499449824934158,0,0,81.6594929977043,0,0,0,0,0,126.55266636615
229,0.000232114364878535,0,0.0058451081314106,0,0,0,6.87585640270745e-05,0,0.0129376008899696,0,0,0,0.000114171639811772,0,0.0296443362427734,0,0,4.88205951546637,0,0,0.0650940662343246,0,0,15.1598654210468,7.86889465690318e-06,0,0.00358361461339978,0,0,0,2.83253591176746e-05,0,0.0164043623664467,0,0,13.1060666698996,0,0,0.0210196929404047,0,0,40.6280243607266,2.66150837290452e-05,0,0.0187772306208151,0,0,13.1996540901661,0,0,0.0480735931326372,0,0,81.7973726838738,0,0,0,0,0,126.698502849566
230,0.00021177866490097,0,0.00550870808463566,0,0,0,6.31794319215446e-05,0,0.0122421795008644,0,0,0,0.000105362971324631,0,0.0282043247026193,0,0,4.85649118949715,0,0,0.0617712840222253,0,0,15.0711699117383,7.26686169351648e-06,0,0.00340556401410483,0,0,0,2.62840713774292e-05,0,0.0156979356765097,0,0,13.0733328372254,0,0,0.0200423887843562,0,0,40.504593288592,2.48402118166824e-05,0,0.0180947259655255,0,0,13.228636263964,0,0,0.046266153331462,0,0,81.9337843989615,0,0,0,0,0,126.843855837854
231,0.000193207329590328,0,0.00519157974090419,0,0,0,5.80421164514012e-05,0,0.0115832327120799,0,0,0,9.72162366931172e-05,0,0.0268321204558308,0,0,4.83122874414828,0,0,0.0586165511137807,0,0,14.9838119927471,6.70903822500747e-06,0,0.00323573806910884,0,0,0,2.4383128118791e-05,0,0.0150193145169844,0,0,13.0404060739457,0,0,0.0191072329808275,0,0,40.3813314284275,2.31775571154629e-05,0,0.0174341627090803,0,0,13.2572067179184,0,0,0.0445208027829849,0,0,82.068751948675,0,0,0,0,0,126.988715185722
232,0.000176248964417584,0,0.00489263023952888,0,0,0,5.33126627070189e-05,0,0.010958914621641,0,0,0,8.96832895391786e-05,0,0.0255246769068271,0,0,4.806268263489,0,0,0.0556214374570732,0,0,14.8977639721976,6.19235003694926e-06,0,0.00307379927713384,0,0,0,2.26134740821551e-05,0,0.0143675704170947,0,0,13.0072996494527,0,0,0.0182126092543959,0,0,40.2582555049791,2.1620529263415e-05,0,0.0167949964879761,0,0,13.2853737300722,0,0,0.0428357184602026,0,0,82.2022987801188,0,0,0,0,0,127.133071073465
233,0.000160765001538904,0,0.00461082751695452,0,0,0,4.89596278958002e-05,0,0.0103674677808946,0,0,0,8.27193423972702e-05,0,0.0242790743101373,0,0,4.78160581855568,0,0,0.052777934269515,0,0,14.8129987165514,5.71392079385326e-06,0,0.00291942106397735,0,0,0,2.09665865601861e-05,0,0.0137417952095157,0,0,12.9740263811339,0,0,0.0173569511937727,0,0,40.1353815064293,2.01628837911753e-05,0,0.0161766869589141,0,0,13.3131454443018,0,0,0.0412091147379968,0,0,82.334447986197,0,0,0,0,0,127.276913991766
234,0.000146628628979519,0,0.00434519703820892,0,0,0,4.49539046194041e-05,0,0.00980721932407082,0,0,0,7.62827451559235e-05,0,0.0230925151876284,0,0,4.75723747286434,0,0,0.0500784328493512,0,0,14.7294896451723,5.27106076274861e-06,0,0.00277228763950896,0,0,0,1.94344485715503e-05,0,0.0131411013352009,0,0,12.940598648193,0,0,0.0165387414360467,0,0,40.0127247120165,1.87987073308777e-05,0,0.0155786984379145,0,0,13.3405298710789,0,0,0.0396392434596193,0,0,82.465222307411,0,0,0,0,0,127.420234744029
235,0.000133723807675163,0,0.00409481869339955,0,0,0,4.12685557294697e-05,0,0.00927657723907147,0,0,0,7.03347769723577e-05,0,0.0219623198589781,0,0,4.73315928669829,0,0,0.0475157044791675,0,0,14.6472107238038,4.86125604399107e-06,0,0.00263209383855458,0,0,0,1.80095229885627e-05,0,0.0125646220769171,0,0,12.9070284041366,0,0,0.0157565108187688,0,0,39.8902997211983,1.75224031736726e-05,0,0.0150005004847228,0,0,13.3675348857905,0,0,0.0381243939512757,0,0,82.5946441304181,0,0,0,0,0,127.563024460458
236,0.000121944369311029,0,0.00385882385197088,0,0,0,3.78786600833695e-05,0,0.00877402677673037,0,0,0,6.48394509441738e-05,0,0.0208859220875284,0,0,4.70936732040516,0,0,0.0450828813628892,0,0,14.5661364570367,4.48215829962098e-06,0,0.00249854494756477,0,0,0,1.66847276227738e-05,0,0.0120115117269456,0,0,12.8733271880785,0,0,0.0150088375034144,0,0,39.7681204830952,1.6328677195006e-05,0,0.014441568435945,0,0,13.3941682251813,0,0,0.0366628929881394,0,0,82.7227354833153,0,0,0,0,0,127.705274618557
237,0.000111193188451158,0,0.00363639256764917,0,0,0,3.47611685535783e-05,0,0.00829812699558656,0,0,0,5.97633308504408e-05,0,0.0198608648429789,0,0,4.68585763695618,0,0,0.0427734385409435,0,0,14.4862418799343,4.13157496826806e-06,0,0.00237135651883115,0,0,0,1.54534112676946e-05,0,0.0114809456940693,0,0,12.8395061350866,0,0,0.014294346073607,0,0,39.646200325264,1.52125241632162e-05,0,0.0139013838900909,0,0,13.4204374825717,0,0,0.0352531047147994,0,0,82.8495180282098,0,0,0,0,0,127.846977065768
238,0.000101381422962222,0,0.00342675092721604,0,0,0,3.18947696755742e-05,0,0.00784750743903741,0,0,0,5.50753593026516e-05,0,0.0188847961817447,0,0,4.66262630402043,0,0,0.040581176731261,0,0,14.4075025490492,3.80745995449582e-06,0,0.00225025417388879,0,0,0,1.43093306935771e-05,0,0.0109721205546255,0,0,12.8055759858481,0,0,0.0136117066113311,0,0,39.5245519811779,1.41692144437365e-05,0,0.0133794351474285,0,0,13.4463501025337,0,0,0.0338934305228127,0,0,82.9750130521145,0,0,0,0,0,127.988124041089
239,9.24278172078751e-05,0,0.00322916853647052,0,0,0,2.92597643497195e-05,0,0.00742086494160164,0,0,0,5.07466966739713e-05,0,0.017955465245241,0,0,4.63966939578843,0,0,0.0385002060466457,0,0,14.3298945331059,3.50790477956868e-06,0,0.0021349733976251,0,0,0,1.3246628585407e-05,0,0.0104842540520895,0,0,12.7715470959489,0,0,0.012959633754217,0,0,39.4031876161032,1.31942811082424e-05,0,0.0128752176072907,0,0,13.4719133756843,0,0,0.0325823088877336,0,0,83.0992414575154,0,0,0,0,0,128.128708193757
240,8.42580629259969e-05,0,0.00304295613696229,0,0,0,2.68379490422362e-05,0,0.00701696056091612,0,0,0,4.67505702028117e-05,0,0.0170707183758572,0,0,4.61698299474702,0,0,0.0365249305417551,0,0,14.2533944036199,3.23113017989455e-06,0,0.00202525932450451,0,0,0,1.22598124119722e-05,0,0.0100165850493639,0,0,12.7374294450495,0,0,0.0123368857368424,0,0,39.2821188512948,1.22835074554061e-05,0,0.0123882341252331,0,0,13.4971344341809,0,0,0.0313182151677501,0,0,83.222223754043,0,0,0,0,0,128.268722597987
241,7.68042131039208e-05,0,0.00286746334730376,0,0,0,2.46125069591325e-05,0,0.00663461663201343,0,0,0,4.30621326939237e-05,0,0.0162284953499599,0,0,4.59456319356272,0,0,0.0346500335455183,0,0,14.1779792256924,2.97547813882449e-06,0,0.00192086651821424,0,0,0,1.1343734211023e-05,0,0.00956837343767912,0,0,12.7032326461927,0,0,0.0117422634188622,0,0,39.1613567865735,1.14329149475195e-05,0,0.0119179953322323,0,0,13.522020248378,0,0,0.0300996613658716,0,0,83.3439800525034,0,0,0,0,0,128.408160763417
242,7.00041445385401e-05,0,0.00270207652309588,0,0,0,2.25679066947188e-05,0,0.00627271394037536,0,0,0,3.96583302668197e-05,0,0.0154268257268981,0,0,4.57240609717298,0,0,0.0328704637372644,0,0,14.1036265491386,2.73940433706453e-06,0,0.00182155874593838,0,0,0,1.0493571273082e-05,0,0.00913890000577079,0,0,12.6689659553875,0,0,0.0111746093026424,0,0,39.0409120213419,1.06387515650947e-05,0,0.0114640199179343,0,0,13.5465776249403,0,0,0.0289251958574676,0,0,83.4645300620544,0,0,0,0,0,128.547016641019
243,6.38010651113293e-05,0,0.00254621672972962,0,0,0,2.06898078831406e-05,0,0.00593018901022782,0,0,0,3.65177786273223e-05,0,0.014663825312689,0,0,4.55050782513111,0,0,0.0311814219271576,0,0,14.0303144000248,2.5214710066562e-06,0,0.00172710874837493,0,0,0,9.70480770437522e-06,0,0.00872746627277347,0,0,12.6346382815306,0,0,0.0106328065429489,0,0,38.9207946740741,9.89748057961847e-06,0,0.0110258348798158,0,0,13.5708132065321,0,0,0.027793403084874,0,0,83.5838930907963,0,0,0,0,0,128.685284624262
244,5.81430621249107e-05,0,0.00239933782255199,0,0,0,1.89649734071348e-05,0,0.00560603150453236,0,0,0,3.3620647363362e-05,0,0.0139376927368132,0,0,4.52886451420176,0,0,0.029578348503741,0,0,13.9580212726171,2.32034017329932e-06,0,0.00163729800652269,0,0,0,8.97321684759834e-06,0,0.0083333942880742,0,0,12.6002581966439,0,0,0.0101157779511072,0,0,38.8010144002752,9.20576974292397e-06,0,0.0106029757400062,0,0,13.5947334730548,0,0,0.0267029032207268,0,0,83.7020880495828,0,0,0,0,0,128.822959545297
245,5.29826883398351e-05,0,0.00226092462910939,0,0,0,1.73811877429732e-05,0,0.00529928173313567,0,0,0,3.09485517907189e-05,0,0.0132467061403556,0,0,4.50747232116489,0,0,0.028056911513475,0,0,13.8867261216836,2.13476727170873e-06,0,0.00155191650618299,0,0,0,8.29484453777787e-06,0,0.00795602640118226,0,0,12.5658339463436,0,0,0.0096224849959249,0,0,38.6815804088942,8.56048089011492e-06,0,0.0101949867314341,0,0,13.6183447442737,0,0,0.0256523518016722,0,0,83.8191334584829,0,0,0,0,0,128.960036666005
246,4.82765826195597e-05,0,0.00213049122840343,0,0,0,1.59271810442992e-05,0,0.00500902826555972,0,0,0,2.84844518982363e-05,0,0.012589219973575,0,0,4.48632742576041,0,0,0.0266129953391332,0,0,13.8164083550597,1.96359511870556e-06,0,0.00147076250104304,0,0,0,7.66599316930935e-06,0,0.00759472500450512,0,0,12.531373460425,0,0,0.00915192680354277,0,0,38.5625014772003,7.95865995163372e-06,0,0.00980142095489508,0,0,13.6416531835922,0,0,0.0246404393341121,0,0,83.9350474551337,0,0,0,0,0,129.096511663898
247,4.39851223399087e-05,0,0.00200757932231181,0,0,0,1.45925585902852e-05,0,0.00473440564494947,0,0,0,2.62125579650606e-05,0,0.011963661900869,0,0,4.46542603369443,0,0,0.0252426899457985,0,0,13.7470478263848,1.80574822883176e-06,0,0.00139364227513533,0,0,0,7.08320654932666e-06,0,0.00724887225176757,0,0,12.4968843634389,0,0,0.00870313915825679,0,0,38.4437859642149,7.39752736888388e-06,0,0.00942184050859915,0,0,13.6646648026924,0,0,0.0236658908736846,0,0,84.0498478042358,0,0,0,0,0,129.232380613317
248,4.0072104948177e-05,0,0.0018917566945405,0,0,0,1.3367735245255e-05,0,0.00447459219973957,0,0,0,2.41182424446898e-05,0,0.0113685298110177,0,0,4.44476437962913,0,0,0.0239422806649686,0,0,13.6786248279354,1.66022745743383e-06,0,0.00132036990539868,0,0,0,6.54325551185514e-06,0,0.00691786975466814,0,0,12.4623739851544,0,0,0.00827519350623745,0,0,38.3254418228957,6.87446890678834e-06,0,0.00905581659173072,0,0,13.6873854667643,0,0,0.0227274655802321,0,0,84.1635519076143,0,0,0,0,0,129.367639962779
249,3.65044562679559e-05,0,0.00178261575268101,0,0,0,1.224387459764e-05,0,0.00422880794965478,0,0,0,2.21879577320168e-05,0,0.0108023889305258,0,0,4.42433873008642,0,0,0.0227082384889555,0,0,13.6111200835152,1.52610495637874e-06,0,0.00125076702500221,0,0,0,6.04312426670254e-06,0,0.00660113826023239,0,0,12.4278493708378,0,0,0.00786719596395218,0,0,38.207476611389,6.38702685577479e-06,0,0.00870292958353227,0,0,13.7098209000742,0,0,0.0218239562500591,0,0,84.2761768145083,0,0,0,0,0,129.502286509857
250,3.32519633400796e-05,0,0.00167977214914765,0,0,0,1.12128324658872e-05,0,0.00399631260271667,0,0,0,2.04091594501263e-05,0,0.0102638690378328,0,0,4.40414538620828,0,0,0.0215372108493268,0,0,13.5445147413809,1.40251942783339e-06,0,0.00118466258803247,0,0,0,5.57999745672546e-06,0,0.00629811731119235,0,0,12.3933172913002,0,0,0.00747828633298033,0,0,38.0898975037161,5.93289161491671e-06,0,0.00836276909940868,0,0,13.7319766916602,0,0,0.020954188827333,0,0,84.3877392319636,0,0,0,0,0,129.636317375197
251,3.02870297690866e-05,0,0.00158286347696428,0,0,0,1.0267104477725e-05,0,0.00377640363999352,0,0,0,1.87702349133558e-05,0,0.00975166177612694,0,0,4.38418068632573,0,0,0.0204260128546093,0,0,13.4787903672028,1.28867166185074e-06,0,0.00112189263608661,0,0,0,5.15124789695424e-06,0,0.00600826489159394,0,0,12.358784252686,0,0,0.00710763712279206,0,0,37.9727113002564,5.50989364731155e-06,0,0.00803493402552956,0,0,13.7538583009756,0,0,0.0201170218965055,0,0,84.4982555352911,0,0,0,0,0,129.769729977289
252,2.75844517094231e-05,0,0.00149154803655669,0,0,0,9.39977744706083e-06,0,0.00356841448489504,0,0,0,1.72604364420495e-05,0,0.00926451806246374,0,0,4.36444100829445,0,0,0.0193716189638419,0,0,13.4139289370333,1.1838203438536e-06,0,0.00106230006725963,0,0,0,4.75442496904953e-06,0,0.00573105705970696,0,0,12.3242565059628,0,0,0.0067544525829435,0,0,37.8559244382717,5.11599579823701e-06,0,0.00771903253338085,0,0,13.7754710633093,0,0,0.0193113461576415,0,0,84.6077417784421,0,0,0,0,0,129.902522009146
253,2.51212127773804e-05,0,0.00140550366988684,0,0,0,8.60448428973347e-06,0,0.00337171275388296,0,0,0,1.5869819222543e-05,0,0.00880124559086869,0,0,4.34492277156122,0,0,0.0183711550738494,0,0,13.3499128302524,1.08727811848515e-06,0,0.00100573440796248,0,0,0,4.38724364468011e-06,0,0.00546598757018809,0,0,12.289740056068,0,0,0.00641796774602327,0,0,37.739543002598,4.74928596618222e-06,0,0.00741468207568753,0,0,13.7968201948317,0,0,0.0185360838865291,0,0,84.7162137040541,0,0,0,0,0,130.034691417556
254,2.28762963144532e-05,0,0.00132442665843778,0,0,0,7.87536223542295e-06,0,0.00318569858553861,0,0,0,1.45891834232191e-05,0,0.00836070642708221,0,0,4.32562243893759,0,0,0.0174218909993089,0,0,13.2867248224538,9.98407896696874e-07,0,0.000952051587959491,0,0,0,4.04757411164119e-06,0,0.00521256748732353,0,0,12.2552406706715,0,0,0.00609744748256972,0,0,37.6235727365448,4.40797011649601e-06,0,0.00712150936509263,0,0,13.8179107971486,0,0,0.0177901883814148,0,0,84.8236867528929,0,0,0,0,0,130.166236385203
255,2.08305135563783e-05,0,0.00124803068172354,0,0,0,7.20701410824712e-06,0,0.00300980304500084,0,0,0,1.34100202939893e-05,0,0.00794181469259116,0,0,4.30653651806911,0,0,0.0165212333258022,0,0,13.2243480782405,9.16619393365757e-07,0,0.000901113718967755,0,0,0,3.73343197685911e-06,0,0.00497032479105674,0,0,12.2207638885241,0,0,0.0057921855690658,0,0,37.5080190529689,4.09036562711967e-06,0,0.00683915033693522,0,0,13.8387478612823,0,0,0.017072643398163,0,0,84.9301760724424,0,0,0,0,0,130.297155315626
256,1.89663463804049e-05,0,0.00117604583315726,0,0,0,6.59447246298339e-06,0,0.00284348660086093,0,0,0,1.23244619923025e-05,0,0.0075435343355799,0,0,4.28766156260244,0,0,0.0156667186171023,0,0,13.1627661439145,8.41365883167434e-07,0,0.000852788877118941,0,0,0,3.44296902084113e-06,0,0.0047388039773876,0,0,12.1863150273774,0,0,0.00550150377000818,0,0,37.3928870454625,3.79489495567172e-06,0,0.00656725009742082,0,0,13.8593362710507,0,0,0.0163824625755735,0,0,85.0356965244722,0,0,0,0,0,130.427446820804
257,1.72678034121795e-05,0,0.00110821769026231,0,0,0,6.03316637747333e-06,0,0.00268623767167569,0,0,0,1.1325234893776e-05,0,0.00716487698642558,0,0,4.26899417306548,0,0,0.0148560069589288,0,0,13.1019629400579,7.7214116287725e-07,0,0.000806950889543946,0,0,0,3.1744644786149e-06,0,0.00451756565461265,0,0,12.1518991914797,0,0,0.00522475093494251,0,0,37.2781814995774,3.52007961701943e-06,0,0.00630546285842306,0,0,13.8796808058534,0,0,0.0157186888525184,0,0,85.1402626915233,0,0,0,0,0,130.557109711074
258,1.5720288373721e-05,0,0.00104430643635735,0,0,0,5.51889071463134e-06,0,0.00253757123933484,0,0,0,1.04056161598098e-05,0,0.00680489989536005,0,0,4.25053099748669,0,0,0.0140868758223345,0,0,13.0419227540231,7.08476708722788e-07,0,0.000763479125304014,0,0,0,2.92631682275097e-06,0,0.00430618613676346,0,0,12.1175212786708,0,0,0.00496130211125509,0,0,37.1639069040147,3.26453446039998e-06,0,0.00605345186009728,0,0,13.8997861429214,0,0,0.015080393878477,0,0,85.2438888823686,0,0,0,0,0,130.686142987051
259,1.43104796460091e-05,0,0.000984086030985178,0,0,0,5.04777767961461e-06,0,0.00239702752659582,0,0,0,9.55939334810356e-06,0,0.00646270394992105,0,0,4.2322687317884,0,0,0.0133572142307608,0,0,12.9826302323621,6.49939017865984e-07,0,0.000722258290857663,0,0,0,2.69703602466275e-06,0,0.00410425703549105,0,0,12.083185987115,0,0,0.00471055767341559,0,0,37.0500674617213,3.02696223513761e-06,0,0.00581088928242482,0,0,13.9196568591148,0,0,0.0144666774189587,0,0,85.3465891366132,0,0,0,0,0,130.814545833246
260,1.30262201043328e-05,0,0.000927343426489128,0,0,0,4.61627050915151e-06,0,0.00226417073617476,0,0,0,8.78082686486528e-06,0,0.00613743176982153,0,0,4.21420411999325,0,0,0.0126650172156213,0,0,12.9240703732342,5.9612712354782e-07,0,0.000683178230221124,0,0,0,2.48523627102279e-06,0,0.00391138485154022,0,0,12.0488978217187,0,0,0.00447194246927368,0,0,36.9366671008433,2.80614843403581e-06,0,0.00557745614674428,0,0,13.9392974323755,0,0,0.0138766667572104,0,0,85.448377228663,0,0,0,0,0,130.942317613098
261,1.18564163623407e-05,0,0.000873877828268383,0,0,0,4.22109914080153e-06,0,0.00213858784886027,0,0,0,8.06461506971358e-06,0,0.00582826587687656,0,0,4.19633395428401,0,0,0.0120083805460481,0,0,12.8662285188349,5.46670273880934e-07,0,0.000646133729950739,0,0,0,2.28962911281392e-06,0,0.00372719056685809,0,0,12.0146611002829,0,0,0.00424490498392704,0,0,36.8237094854899,2.6009564035996e-06,0,0.0053528422082622,0,0,13.9587122429474,0,0,0.013309516093514,0,0,85.5492666713099,0,0,0,0,0,131.069457865112
262,1.07909466322217e-05,0,0.000823499996366084,0,0,0,3.85925772005941e-06,0,0.00201988747819337,0,0,0,7.40586185584243e-06,0,0.00553442693764235,0,0,4.17865507495447,0,0,0.0113854957191715,0,0,12.8090903478834,5.01225764723285e-07,0,0.000611024329048979,0,0,0,2.10901702523988e-06,0,0.00355130923828669,0,0,11.9804799594372,0,0,0.0040289165215957,0,0,36.7111980262611,2.41032271035859e-06,0,0.0051367458404732,0,0,13.9779055744721,0,0,0.0127644059432866,0,0,85.6492707191604,0,0,0,0,0,131.195966299803
263,9.8205764741432e-06,0,0.000776031586161178,0,0,0,3.52798381275196e-06,0,0.00190769877933415,0,0,0,6.80004653897393e-06,0,0.00525517207644279,0,0,4.16116437028465,0,0,0.0107946451979916,0,0,12.7526418682011,4.5947691750727e-07,0,0.000577754133871071,0,0,0,1.94228735744773e-06,0,0.00338338959370051,0,0,11.9463583603917,0,0,0.00382347040586265,0,0,36.5991358904808,2.23325275270991e-06,0,0.00492887391235873,0,0,13.9968816150542,0,0,0.0122405425351035,0,0,85.7484023720847,0,0,0,0,0,131.321842797104
264,8.93688176842264e-06,0,0.000731304526047053,0,0,0,3.22473919913403e-06,0,0.00180167040981254,0,0,0,6.24299589898684e-06,0,0.0049897932564843,0,0,4.14385877636703,0,0,0.0102341978845592,0,0,12.6968694094031,4.21131193331815e-07,0,0.000546231638086712,0,0,0,1.78840665175496e-06,0,0.00322309363136595,0,0,11.9123000945376,0,0,0.00362808119856832,0,0,36.4875260120805,2.0688166078787e-06,0,0.00472894165917465,0,0,14.0156444583707,0,0,0.0117371572096824,0,0,85.846674378795,0,0,0,0,0,131.447087403865
265,8.1321782993434e-06,0,0.000689160430087221,0,0,0,2.94719213450292e-06,0,0.00170146953993699,0,0,0,5.73085822790404e-06,0,0.0047376157267897,0,0,4.1267352769044,0,0,0.00970260481680368,0,0,12.6417596157155,3.85918435048537e-07,0,0.000516369547730821,0,0,0,1.64641531282451e-06,0,0.00307009622322155,0,0,11.8783087889119,0,0,0.00344228393758002,0,0,36.3763711010735,1.91614510379744e-06,0,0.00453667254758318,0,0,14.0341981048778,0,0,0.0112535058207801,0,0,85.9440992406063,0,0,0,0,0,131.571700331127
266,7.39945739043798e-06,0,0.000649450043740876,0,0,0,2.69320096904092e-06,0,0.00160678091071099,0,0,0,5.26007924717347e-06,0,0.00449799653271699,0,0,4.10979090299336,0,0,0.00919839507793036,0,0,12.5872994389264,3.53589229486089e-07,0,0.000488084611358689,0,0,0,1.51542260798462e-06,0,0.00292408472270516,0,0,11.8443879115391,0,0,0.0032656333935962,0,0,36.2656736525761,1.77442610593063e-06,0,0.00435179813583224,0,0,14.0525464631497,0,0,0.0107888681388822,0,0,86.0406892153858,0,0,0,0,0,131.695681950854
267,6.73232707780587e-06,0,0.000612032720849113,0,0,0,2.46079902699577e-06,0,0.0015173059371821,0,0,0,4.82737976590753e-06,0,0.00427032308786719,0,0,4.09302273290331,0,0,0.00872017190787428,0,0,12.5334761314753,3.23913382358159e-07,0,0.000461297455303981,0,0,0,1.39460198064373e-06,0,0.00278475857768608,0,0,11.8105407766564,0,0,0.00309770334608756,0,0,36.1554359553485,1.6429010093143e-06,0,0.00417405792963774,0,0,14.0706933513675,0,0,0.0103425472584911,0,0,86.1364563216882,0,0,0,0,0,131.819032791958
268,6.12495835094897e-06,0,0.000576775930166274,0,0,0,2.24818065224012e-06,0,0.00143276185522281,0,0,0,4.4297349599792e-06,0,0.00405401180522879,0,0,4.07642789185634,0,0,0.00826660900682126,0,0,12.4802772396836,2.96678498789731e-07,0,0.000435932424022911,0,0,0,1.2831866594998e-06,0,0.00265182894899798,0,0,11.7767705498278,0,0,0.00293808587842477,0,0,36.0456600998592,1.52086142633824e-06,0,0.00400319923437908,0,0,14.0886424989658,0,0,0.0099138690097576,0,0,86.2314123430752,0,0,0,0,0,131.941753535518
